101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.151000		0.120000		32.245326
0.152000		0.120000		32.924793
0.153000		0.120000		33.615161
0.154000		0.120000		34.316575
0.155000		0.120000		35.029177
0.156000		0.120000		35.753111
0.157000		0.120000		36.488518
0.158000		0.120000		37.235541
0.159000		0.120000		37.994321
0.160000		0.120000		38.764996
0.161000		0.120000		39.547704
0.162000		0.120000		40.342584
0.163000		0.120000		41.149770
0.164000		0.120000		41.969396
0.165000		0.120000		42.801594
0.166000		0.120000		43.646496
0.167000		0.120000		44.504228
0.168000		0.120000		45.374918
0.169000		0.120000		46.258689
0.170000		0.120000		47.155665
0.171000		0.120000		48.065964
0.172000		0.120000		48.989703
0.173000		0.120000		49.926998
0.174000		0.120000		50.877960
0.175000		0.120000		51.842699
0.176000		0.120000		52.821322
0.177000		0.120000		53.813931
0.178000		0.120000		54.820629
0.179000		0.120000		55.841513
0.180000		0.120000		56.876677
0.181000		0.120000		57.926213
0.182000		0.120000		58.990210
0.183000		0.120000		60.068754
0.184000		0.120000		61.161926
0.185000		0.120000		62.269804
0.186000		0.120000		63.392465
0.187000		0.120000		64.529980
0.188000		0.120000		65.682417
0.189000		0.120000		66.849842
0.190000		0.120000		68.032317
0.191000		0.120000		69.229898
0.192000		0.120000		70.442642
0.193000		0.120000		71.670598
0.194000		0.120000		72.913814
0.195000		0.120000		74.172333
0.196000		0.120000		75.446196
0.197000		0.120000		76.735439
0.198000		0.120000		78.040094
0.199000		0.120000		79.360192
0.200000		0.120000		80.695757
0.100000		0.140000		8.975853
0.101000		0.140000		9.258331
0.102000		0.140000		9.546650
0.103000		0.140000		9.840858
0.104000		0.140000		10.141008
0.105000		0.140000		10.447152
0.106000		0.140000		10.759349
0.107000		0.140000		11.077655
0.108000		0.140000		11.402135
0.109000		0.140000		11.732851
0.110000		0.140000		12.069871
0.111000		0.140000		12.413264
0.112000		0.140000		12.763101
0.113000		0.140000		13.119459
0.114000		0.140000		13.482412
0.115000		0.140000		13.852042
0.116000		0.140000		14.228429
0.117000		0.140000		14.611658
0.118000		0.140000		15.001816
0.119000		0.140000		15.398992
0.120000		0.140000		15.803278
0.121000		0.140000		16.214768
0.122000		0.140000		16.633559
0.123000		0.140000		17.059751
0.124000		0.140000		17.493443
0.125000		0.140000		17.934742
0.126000		0.140000		18.383752
0.127000		0.140000		18.840583
0.128000		0.140000		19.305345
0.129000		0.140000		19.778151
0.130000		0.140000		20.259118
0.131000		0.140000		20.748363
0.132000		0.140000		21.246005
0.133000		0.140000		21.752166
0.134000		0.140000		22.266970
0.135000		0.140000		22.790543
0.136000		0.140000		23.323012
0.137000		0.140000		23.864505
0.138000		0.140000		24.415155
0.139000		0.140000		24.975094
0.140000		0.140000		25.544454
0.141000		0.140000		26.123371
0.142000		0.140000		26.711982
0.143000		0.140000		27.310423
0.144000		0.140000		27.918834
0.145000		0.140000		28.537352
0.146000		0.140000		29.166118
0.147000		0.140000		29.805272
0.148000		0.140000		30.454955
0.149000		0.140000		31.115309
0.150000		0.140000		31.786474
0.151000		0.140000		32.468591
0.152000		0.140000		33.161803
0.153000		0.140000		33.866249
0.154000		0.140000		34.582071
0.155000		0.140000		35.309408
0.156000		0.140000		36.048400
0.157000		0.140000		36.799186
0.158000		0.140000		37.561903
0.159000		0.140000		38.336689
0.160000		0.140000		39.123678
0.161000		0.140000		39.923005
0.162000		0.140000		40.734803
0.163000		0.140000		41.559203
0.164000		0.140000		42.396334
0.165000		0.140000		43.246325
0.166000		0.140000		44.109302
0.167000		0.140000		44.985388
0.168000		0.140000		45.874706
0.169000		0.140000		46.777375
0.170000		0.140000		47.693512
0.171000		0.140000		48.623234
0.172000		0.140000		49.566651
0.173000		0.140000		50.523875
0.174000		0.140000		51.495013
0.175000		0.140000		52.480169
0.176000		0.140000		53.479445
0.177000		0.140000		54.492941
0.178000		0.140000		55.520751
0.179000		0.140000		56.562970
0.180000		0.140000		57.619686
0.181000		0.140000		58.690987
0.182000		0.140000		59.776957
0.183000		0.140000		60.877676
0.184000		0.140000		61.993220
0.185000		0.140000		63.123664
0.186000		0.140000		64.269077
0.187000		0.140000		65.429528
0.188000		0.140000		66.605079
0.189000		0.140000		67.795790
0.190000		0.140000		69.001717
0.191000		0.140000		70.222915
0.192000		0.140000		71.459432
0.193000		0.140000		72.711313
0.194000		0.140000		73.978602
0.195000		0.140000		75.261337
0.196000		0.140000		76.559552
0.197000		0.140000		77.873280
0.198000		0.140000		79.202547
0.199000		0.140000		80.547379
0.200000		0.140000		81.907795
0.100000		0.160000		8.959903
0.101000		0.160000		9.242106
0.102000		0.160000		9.530254
0.103000		0.160000		9.824406
0.104000		0.160000		10.124627
0.105000		0.160000		10.430981
0.106000		0.160000		10.743539
0.107000		0.160000		11.062372
0.108000		0.160000		11.387554
0.109000		0.160000		11.719161
0.110000		0.160000		12.057272
0.111000		0.160000		12.401970
0.112000		0.160000		12.753338
0.113000		0.160000		13.111461
0.114000		0.160000		13.476429
0.115000		0.160000		13.848331
0.116000		0.160000		14.227262
0.117000		0.160000		14.613315
0.118000		0.160000		15.006587
0.119000		0.160000		15.407177
0.120000		0.160000		15.815187
0.121000		0.160000		16.230720
0.122000		0.160000		16.653881
0.123000		0.160000		17.084776
0.124000		0.160000		17.523515
0.125000		0.160000		17.970208
0.126000		0.160000		18.424970
0.127000		0.160000		18.887913
0.128000		0.160000		19.359156
0.129000		0.160000		19.838815
0.130000		0.160000		20.327012
0.131000		0.160000		20.823867
0.132000		0.160000		21.329505
0.133000		0.160000		21.844050
0.134000		0.160000		22.367630
0.135000		0.160000		22.900371
0.136000		0.160000		23.442403
0.137000		0.160000		23.993858
0.138000		0.160000		24.554867
0.139000		0.160000		25.125563
0.140000		0.160000		25.706080
0.141000		0.160000		26.296554
0.142000		0.160000		26.897121
0.143000		0.160000		27.507916
0.144000		0.160000		28.129079
0.145000		0.160000		28.760746
0.146000		0.160000		29.403056
0.147000		0.160000		30.056148
0.148000		0.160000		30.720160
0.149000		0.160000		31.395231
0.150000		0.160000		32.081501
0.151000		0.160000		32.779108
0.152000		0.160000		33.488190
0.153000		0.160000		34.208885
0.154000		0.160000		34.941331
0.155000		0.160000		35.685664
0.156000		0.160000		36.442020
0.157000		0.160000		37.210534
0.158000		0.160000		37.991340
0.159000		0.160000		38.784571
0.160000		0.160000		39.590358
0.161000		0.160000		40.408831
0.162000		0.160000		41.240119
0.163000		0.160000		42.084348
0.164000		0.160000		42.941643
0.165000		0.160000		43.812128
0.166000		0.160000		44.695924
0.167000		0.160000		45.593149
0.168000		0.160000		46.503922
0.169000		0.160000		47.428357
0.170000		0.160000		48.366565
0.171000		0.160000		49.318657
0.172000		0.160000		50.284741
0.173000		0.160000		51.264920
0.174000		0.160000		52.259298
0.175000		0.160000		53.267973
0.176000		0.160000		54.291041
0.177000		0.160000		55.328597
0.178000		0.160000		56.380729
0.179000		0.160000		57.447527
0.180000		0.160000		58.529074
0.181000		0.160000		59.625452
0.182000		0.160000		60.736737
0.183000		0.160000		61.863006
0.184000		0.160000		63.004328
0.185000		0.160000		64.160773
0.186000		0.160000		65.332404
0.187000		0.160000		66.519283
0.188000		0.160000		67.721467
0.189000		0.160000		68.939011
0.190000		0.160000		70.171965
0.191000		0.160000		71.420376
0.192000		0.160000		72.684288
0.193000		0.160000		73.963740
0.194000		0.160000		75.258770
0.195000		0.160000		76.569409
0.196000		0.160000		77.895687
0.197000		0.160000		79.237629
0.198000		0.160000		80.595257
0.199000		0.160000		81.968590
0.200000		0.160000		83.357641
0.100000		0.180000		8.966881
0.101000		0.180000		9.249968
0.102000		0.180000		9.539122
0.103000		0.180000		9.834415
0.104000		0.180000		10.135922
0.105000		0.180000		10.443719
0.106000		0.180000		10.757887
0.107000		0.180000		11.078510
0.108000		0.180000		11.405672
0.109000		0.180000		11.739462
0.110000		0.180000		12.079971
0.111000		0.180000		12.427292
0.112000		0.180000		12.781520
0.113000		0.180000		13.142753
0.114000		0.180000		13.511091
0.115000		0.180000		13.886636
0.116000		0.180000		14.269490
0.117000		0.180000		14.659760
0.118000		0.180000		15.057552
0.119000		0.180000		15.462976
0.120000		0.180000		15.876143
0.121000		0.180000		16.297165
0.122000		0.180000		16.726156
0.123000		0.180000		17.163232
0.124000		0.180000		17.608510
0.125000		0.180000		18.062109
0.126000		0.180000		18.524150
0.127000		0.180000		18.994752
0.128000		0.180000		19.474041
0.129000		0.180000		19.962140
0.130000		0.180000		20.459174
0.131000		0.180000		20.965271
0.132000		0.180000		21.480559
0.133000		0.180000		22.005167
0.134000		0.180000		22.539226
0.135000		0.180000		23.082866
0.136000		0.180000		23.636221
0.137000		0.180000		24.199423
0.138000		0.180000		24.772607
0.139000		0.180000		25.355907
0.140000		0.180000		25.949460
0.141000		0.180000		26.553400
0.142000		0.180000		27.167865
0.143000		0.180000		27.792992
0.144000		0.180000		28.428918
0.145000		0.180000		29.075780
0.146000		0.180000		29.733716
0.147000		0.180000		30.402863
0.148000		0.180000		31.083360
0.149000		0.180000		31.775342
0.150000		0.180000		32.478948
0.151000		0.180000		33.194313
0.152000		0.180000		33.921573
0.153000		0.180000		34.660864
0.154000		0.180000		35.412320
0.155000		0.180000		36.176074
0.156000		0.180000		36.952258
0.157000		0.180000		37.741005
0.158000		0.180000		38.542444
0.159000		0.180000		39.356704
0.160000		0.180000		40.183912
0.161000		0.180000		41.024193
0.162000		0.180000		41.877673
0.163000		0.180000		42.744472
0.164000		0.180000		43.624711
0.165000		0.180000		44.518509
0.166000		0.180000		45.425981
0.167000		0.180000		46.347241
0.168000		0.180000		47.282402
0.169000		0.180000		48.231572
0.170000		0.180000		49.194858
0.171000		0.180000		50.172364
0.172000		0.180000		51.164193
0.173000		0.180000		52.170443
0.174000		0.180000		53.191209
0.175000		0.180000		54.226587
0.176000		0.180000		55.276664
0.177000		0.180000		56.341530
0.178000		0.180000		57.421268
0.179000		0.180000		58.515960
0.180000		0.180000		59.625683
0.181000		0.180000		60.750512
0.182000		0.180000		61.890519
0.183000		0.180000		63.045771
0.184000		0.180000		64.216335
0.185000		0.180000		65.402270
0.186000		0.180000		66.603636
0.187000		0.180000		67.820486
0.188000		0.180000		69.052872
0.189000		0.180000		70.300840
0.190000		0.180000		71.564436
0.191000		0.180000		72.843700
0.192000		0.180000		74.138667
0.193000		0.180000		75.449372
0.194000		0.180000		76.775844
0.195000		0.180000		78.118110
0.196000		0.180000		79.476190
0.197000		0.180000		80.850105
0.198000		0.180000		82.239869
0.199000		0.180000		83.645494
0.200000		0.180000		85.066987
0.100000		0.200000		8.999221
0.101000		0.200000		9.284548
0.102000		0.200000		9.576094
0.103000		0.200000		9.873943
0.104000		0.200000		10.178178
0.105000		0.200000		10.488886
0.106000		0.200000		10.806159
0.107000		0.200000		11.130090
0.108000		0.200000		11.460775
0.109000		0.200000		11.798314
0.110000		0.200000		12.142808
0.111000		0.200000		12.494362
0.112000		0.200000		12.853080
0.113000		0.200000		13.219073
0.114000		0.200000		13.592449
0.115000		0.200000		13.973322
0.116000		0.200000		14.361805
0.117000		0.200000		14.758014
0.118000		0.200000		15.162067
0.119000		0.200000		15.574082
0.120000		0.200000		15.994181
0.121000		0.200000		16.422484
0.122000		0.200000		16.859116
0.123000		0.200000		17.304199
0.124000		0.200000		17.757861
0.125000		0.200000		18.220228
0.126000		0.200000		18.691427
0.127000		0.200000		19.171588
0.128000		0.200000		19.660841
0.129000		0.200000		20.159316
0.130000		0.200000		20.667146
0.131000		0.200000		21.184463
0.132000		0.200000		21.711400
0.133000		0.200000		22.248092
0.134000		0.200000		22.794673
0.135000		0.200000		23.351280
0.136000		0.200000		23.918047
0.137000		0.200000		24.495112
0.138000		0.200000		25.082611
0.139000		0.200000		25.680682
0.140000		0.200000		26.289463
0.141000		0.200000		26.909090
0.142000		0.200000		27.539701
0.143000		0.200000		28.181436
0.144000		0.200000		28.834430
0.145000		0.200000		29.498822
0.146000		0.200000		30.174750
0.147000		0.200000		30.862349
0.148000		0.200000		31.561757
0.149000		0.200000		32.273110
0.150000		0.200000		32.996543
0.151000		0.200000		33.732190
0.152000		0.200000		34.480185
0.153000		0.200000		35.240661
0.154000		0.200000		36.013750
0.155000		0.200000		36.799582
0.156000		0.200000		37.598285
0.157000		0.200000		38.409989
0.158000		0.200000		39.234820
0.159000		0.200000		40.072901
0.160000		0.200000		40.924357
0.161000		0.200000		41.789308
0.162000		0.200000		42.667874
0.163000		0.200000		43.560172
0.164000		0.200000		44.466317
0.165000		0.200000		45.386423
0.166000		0.200000		46.320601
0.167000		0.200000		47.268959
0.168000		0.200000		48.231602
0.169000		0.200000		49.208636
0.170000		0.200000		50.200160
0.171000		0.200000		51.206272
0.172000		0.200000		52.227069
0.173000		0.200000		53.262643
0.174000		0.200000		54.313083
0.175000		0.200000		55.378477
0.176000		0.200000		56.458907
0.177000		0.200000		57.554456
0.178000		0.200000		58.665200
0.179000		0.200000		59.791214
0.180000		0.200000		60.932569
0.181000		0.200000		62.089332
0.182000		0.200000		63.261568
0.183000		0.200000		64.449338
0.184000		0.200000		65.652700
0.185000		0.200000		66.871708
0.186000		0.200000		68.106412
0.187000		0.200000		69.356861
0.188000		0.200000		70.623097
0.189000		0.200000		71.905161
0.190000		0.200000		73.203089
0.191000		0.200000		74.516914
0.192000		0.200000		75.846665
0.193000		0.200000		77.192369
0.194000		0.200000		78.554048
0.195000		0.200000		79.931719
0.196000		0.200000		81.325398
0.197000		0.200000		82.735096
0.198000		0.200000		84.160820
0.199000		0.200000		85.602575
0.200000		0.200000		87.060361
0.100000		0.220000		9.059539
0.101000		0.220000		9.348636
0.102000		0.220000		9.644147
0.103000		0.220000		9.946161
0.104000		0.220000		10.254771
0.105000		0.220000		10.570074
0.106000		0.220000		10.892170
0.107000		0.220000		11.221162
0.108000		0.220000		11.557156
0.109000		0.220000		11.900261
0.110000		0.220000		12.250589
0.111000		0.220000		12.608253
0.112000		0.220000		12.973369
0.113000		0.220000		13.346055
0.114000		0.220000		13.726432
0.115000		0.220000		14.114622
0.116000		0.220000		14.510748
0.117000		0.220000		14.914936
0.118000		0.220000		15.327313
0.119000		0.220000		15.748006
0.120000		0.220000		16.177146
0.121000		0.220000		16.614863
0.122000		0.220000		17.061289
0.123000		0.220000		17.516557
0.124000		0.220000		17.980800
0.125000		0.220000		18.454154
0.126000		0.220000		18.936753
0.127000		0.220000		19.428734
0.128000		0.220000		19.930233
0.129000		0.220000		20.441389
0.130000		0.220000		20.962339
0.131000		0.220000		21.493222
0.132000		0.220000		22.034176
0.133000		0.220000		22.585341
0.134000		0.220000		23.146857
0.135000		0.220000		23.718863
0.136000		0.220000		24.301499
0.137000		0.220000		24.894905
0.138000		0.220000		25.499222
0.139000		0.220000		26.114589
0.140000		0.220000		26.741146
0.141000		0.220000		27.379033
0.142000		0.220000		28.028389
0.143000		0.220000		28.689353
0.144000		0.220000		29.362064
0.145000		0.220000		30.046660
0.146000		0.220000		30.743279
0.147000		0.220000		31.452056
0.148000		0.220000		32.173128
0.149000		0.220000		32.906631
0.150000		0.220000		33.652697
0.151000		0.220000		34.411460
0.152000		0.220000		35.183052
0.153000		0.220000		35.967603
0.154000		0.220000		36.765242
0.155000		0.220000		37.576097
0.156000		0.220000		38.400294
0.157000		0.220000		39.237958
0.158000		0.220000		40.089210
0.159000		0.220000		40.954173
0.160000		0.220000		41.832964
0.161000		0.220000		42.725701
0.162000		0.220000		43.632498
0.163000		0.220000		44.553467
0.164000		0.220000		45.488720
0.165000		0.220000		46.438364
0.166000		0.220000		47.402504
0.167000		0.220000		48.381243
0.168000		0.220000		49.374681
0.169000		0.220000		50.382917
0.170000		0.220000		51.406043
0.171000		0.220000		52.444153
0.172000		0.220000		53.497335
0.173000		0.220000		54.565676
0.174000		0.220000		55.649258
0.175000		0.220000		56.748161
0.176000		0.220000		57.862462
0.177000		0.220000		58.992234
0.178000		0.220000		60.137549
0.179000		0.220000		61.298471
0.180000		0.220000		62.475067
0.181000		0.220000		63.667394
0.182000		0.220000		64.875511
0.183000		0.220000		66.099471
0.184000		0.220000		67.339324
0.185000		0.220000		68.595115
0.186000		0.220000		69.866888
0.187000		0.220000		71.154683
0.188000		0.220000		72.458534
0.189000		0.220000		73.778474
0.190000		0.220000		75.114531
0.191000		0.220000		76.466730
0.192000		0.220000		77.835093
0.193000		0.220000		79.219636
0.194000		0.220000		80.620375
0.195000		0.220000		82.037318
0.196000		0.220000		83.470473
0.197000		0.220000		84.919843
0.198000		0.220000		86.385427
0.199000		0.220000		87.867220
0.200000		0.220000		89.365215
0.100000		0.240000		9.151046
0.101000		0.240000		9.445625
0.102000		0.240000		9.746856
0.103000		0.240000		10.054838
0.104000		0.240000		10.369672
0.105000		0.240000		10.691462
0.106000		0.240000		11.020318
0.107000		0.240000		11.356350
0.108000		0.240000		11.699674
0.109000		0.240000		12.050407
0.110000		0.240000		12.408668
0.111000		0.240000		12.774581
0.112000		0.240000		13.148270
0.113000		0.240000		13.529863
0.114000		0.240000		13.919488
0.115000		0.240000		14.317277
0.116000		0.240000		14.723361
0.117000		0.240000		15.137875
0.118000		0.240000		15.560954
0.119000		0.240000		15.992734
0.120000		0.240000		16.433355
0.121000		0.240000		16.882953
0.122000		0.240000		17.341670
0.123000		0.240000		17.809646
0.124000		0.240000		18.287021
0.125000		0.240000		18.773938
